"","X","subject","type","item","condition","question","correct_answer","response","rt","group","proficiency1","proficiency2","ambiguity","trimmed_rt"
"4287",4287,24,"gp",17,"d","!","{The_terrorist}",1,2614,0.5,86,"High",-0.5,2614
"4304",4304,24,"gp",5,"d","!","{The_boy}",1,1651,0.5,86,"High",-0.5,1651
"4307",4307,24,"gp",20,"c","!","{The_man}",1,3171,0.5,86,"High",0.5,3171
"4341",4341,25,"gp",12,"d","!","{The_baby}",1,4237,0.5,52,"Low",-0.5,4237
"4355",4355,25,"gp",7,"c","!","{The_lady}",1,1344,0.5,52,"Low",0.5,1344
"4365",4365,25,"gp",24,"d","!","{The_director}",1,1666,0.5,52,"Low",-0.5,1666
"4384",4384,25,"gp",3,"c","!","{The_president}",1,1883,0.5,52,"Low",0.5,1883
"4392",4392,25,"gp",23,"c","!","{The_mother}",0,2022,0.5,52,"Low",0.5,2022
"4395",4395,25,"gp",4,"d","!","{The_friend}",1,2008,0.5,52,"Low",-0.5,2008
"4422",4422,25,"gp",8,"d","!","{The_boy}",1,1786,0.5,52,"Low",-0.5,1786
"4439",4439,25,"gp",20,"d","!","{The_man}",1,2031,0.5,52,"Low",-0.5,2031
"4445",4445,25,"gp",11,"c","!","{The_lady}",0,2793,0.5,52,"Low",0.5,2793
"4448",4448,25,"gp",16,"d","!","{The_researcher}",0,2541,0.5,52,"Low",-0.5,2541
"4462",4462,25,"gp",15,"c","!","{The_boy}",1,1765,0.5,52,"Low",0.5,1765
"4477",4477,25,"gp",19,"c","!","{The_coach}",0,3375,0.5,52,"Low",0.5,3375
"4522",4522,26,"gp",14,"c","!","{The_nurse}",1,3461,0.5,83,"High",0.5,3461
"4529",4529,26,"gp",2,"c","!","{The_mother}",0,1455,0.5,83,"High",0.5,1455
"4535",4535,26,"gp",19,"d","!","{The_basketball_player}",1,2806,0.5,83,"High",-0.5,2806
"4549",4549,26,"gp",22,"c","!","{The_coach}",1,1645,0.5,83,"High",0.5,1645
"4555",4555,26,"gp",23,"d","!","{The_child}",1,1580,0.5,83,"High",-0.5,1580
"4563",4563,26,"gp",3,"d","!","{The_president}",1,1649,0.5,83,"High",-0.5,1649
"4575",4575,26,"gp",18,"c","!","{The_father}",0,1775,0.5,83,"High",0.5,1775
"4633",4633,26,"gp",15,"d","!","{The_aunt}",0,2063,0.5,83,"High",-0.5,2063
"4651",4651,26,"gp",10,"c","!","{The_General}",1,3422,0.5,83,"High",0.5,3422
"4657",4657,26,"gp",11,"d","!","{The_friend}",1,2391,0.5,83,"High",-0.5,2391
"4665",4665,26,"gp",7,"d","!","{The_lady}",1,2007,0.5,83,"High",-0.5,2007
"4679",4679,26,"gp",6,"c","!","{The_neighbour}",1,1850,0.5,83,"High",0.5,1850
"4706",4706,27,"gp",17,"c","!","{The_terrorist}",1,2380,0.5,63,"Low",0.5,2380
"4710",4710,27,"gp",14,"d","!","{The_nurse}",1,2762,0.5,63,"Low",-0.5,2762
"4720",4720,27,"gp",2,"d","!","{The_mother}",0,2672,0.5,63,"Low",-0.5,2672
"4731",4731,27,"gp",6,"d","!","{The_neighbour}",1,2528,0.5,63,"Low",-0.5,2528
"4747",4747,27,"gp",9,"c","!","{The_singer}",1,2570,0.5,63,"Low",0.5,2570
"4750",4750,27,"gp",22,"d","!","{The_coach}",1,2450,0.5,63,"Low",-0.5,2450
"4756",4756,27,"gp",1,"c","!","{The_man}",1,4137,0.5,63,"Low",0.5,4137
"4781",4781,27,"gp",5,"c","!","{The_boy}",1,3675,0.5,63,"Low",0.5,3675
"4809",4809,27,"gp",10,"d","!","{The_General}",1,2442,0.5,63,"Low",-0.5,2442
"4835",4835,27,"gp",21,"c","!","{The_child}",1,3048,0.5,63,"Low",0.5,3048
"4839",4839,27,"gp",13,"c","!","{The_boy}",1,4911,0.5,63,"Low",0.5,4911
"4851",4851,27,"gp",18,"d","!","{The_baby}",1,2094,0.5,63,"Low",-0.5,2094
"4875",4875,28,"gp",4,"c","!","{The_two_children}",0,9667,0.5,85,"High",0.5,9667
"4887",4887,28,"gp",8,"c","!","{The_boy}",1,3140,0.5,85,"High",0.5,3140
"4899",4899,28,"gp",5,"d","!","{The_boy}",1,1718,0.5,85,"High",-0.5,1718
"4907",4907,28,"gp",9,"d","!","{The_singer}",1,2028,0.5,85,"High",-0.5,2028
"4921",4921,28,"gp",1,"d","!","{The_man}",1,2162,0.5,85,"High",-0.5,2162
"4928",4928,28,"gp",20,"c","!","{The_man}",1,1923,0.5,85,"High",0.5,1923
"4940",4940,28,"gp",17,"d","!","{The_terrorist}",1,1875,0.5,85,"High",-0.5,1875
"4947",4947,28,"gp",12,"c","!","{The_baby}",1,9099,0.5,85,"High",0.5,9099
"4960",4960,28,"gp",24,"c","!","{The_director}",1,3074,0.5,85,"High",0.5,3074
"4963",4963,28,"gp",16,"c","!","{The_assistant}",1,2979,0.5,85,"High",0.5,2979
"4998",4998,28,"gp",21,"d","!","{Anna}",0,6773,0.5,85,"High",-0.5,6773
"5009",5009,28,"gp",13,"d","!","{The_boy}",1,1911,0.5,85,"High",-0.5,1911
"5056",5056,29,"gp",15,"c","!","{The_boy}",1,1733,0.5,85,"High",0.5,1733
"5059",5059,29,"gp",24,"d","!","{The_actresses}",0,2109,0.5,85,"High",-0.5,2109
"5070",5070,29,"gp",3,"c","!","{The_two_journalists}",0,1339,0.5,85,"High",0.5,1339
"5080",5080,29,"gp",16,"d","!","{The_assistant}",1,2563,0.5,85,"High",-0.5,2563
"5084",5084,29,"gp",7,"c","!","{The_lady}",1,1982,0.5,85,"High",0.5,1982
"5140",5140,29,"gp",4,"d","!","{The_friend}",1,1948,0.5,85,"High",-0.5,1948
"5149",5149,29,"gp",23,"c","!","{The_mother}",0,5783,0.5,85,"High",0.5,5783
"5160",5160,29,"gp",19,"c","!","{The_basketball_player}",1,2377,0.5,85,"High",0.5,2377
"5177",5177,29,"gp",11,"c","!","{The_friend}",1,3673,0.5,85,"High",0.5,3673
"5189",5189,29,"gp",12,"d","!","{The_baby}",1,1748,0.5,85,"High",-0.5,1748
"5193",5193,29,"gp",20,"d","!","{The_man}",1,1862,0.5,85,"High",-0.5,1862
"5199",5199,29,"gp",8,"d","!","{The_boy}",1,2040,0.5,85,"High",-0.5,2040
"5257",5257,30,"gp",6,"c","!","{The_neighbour}",1,2960,0.5,60,"Low",0.5,2960
"5263",5263,30,"gp",11,"d","!","{The_friend}",1,2181,0.5,60,"Low",-0.5,2181
"5281",5281,30,"gp",3,"d","!","{The_president}",1,2924,0.5,60,"Low",-0.5,2924
"5294",5294,30,"gp",15,"d","!","{The_boy}",1,4282,0.5,60,"Low",-0.5,4282
"5324",5324,30,"gp",10,"c","!","{The_two_soldiers}",0,6938,0.5,60,"Low",0.5,6938
"5348",5348,30,"gp",19,"d","!","{The_basketball_player}",1,3359,0.5,60,"Low",-0.5,3359
"5355",5355,30,"gp",22,"c","!","{The_two_footballers}",0,3225,0.5,60,"Low",0.5,3225
"5359",5359,30,"gp",18,"c","!","{The_father}",0,3287,0.5,60,"Low",0.5,3287
"5366",5366,30,"gp",2,"c","!","{The_mother}",0,2848,0.5,60,"Low",0.5,2848
"5378",5378,30,"gp",23,"d","!","{The_child}",1,2206,0.5,60,"Low",-0.5,2206
"5389",5389,30,"gp",7,"d","!","{The_lady}",1,3274,0.5,60,"Low",-0.5,3274
"5392",5392,30,"gp",14,"c","!","{The_nurse}",1,2603,0.5,60,"Low",0.5,2603
"5419",5419,31,"gp",17,"c","!","{The_terrorist}",1,2608,0.5,59,"Low",0.5,2608
"5455",5455,31,"gp",10,"d","!","{The_two_soldiers}",0,3122,0.5,59,"Low",-0.5,3122
"5458",5458,31,"gp",22,"d","!","{The_coach}",1,1785,0.5,59,"Low",-0.5,1785
"5473",5473,31,"gp",13,"c","!","{The_girl}",0,3320,0.5,59,"Low",0.5,3320
"5515",5515,31,"gp",6,"d","!","{The_neighbour}",1,2595,0.5,59,"Low",-0.5,2595
"5535",5535,31,"gp",18,"d","!","{The_baby}",1,6588,0.5,59,"Low",-0.5,6588
"5538",5538,31,"gp",9,"c","!","{The_pianist}",0,1916,0.5,59,"Low",0.5,1916
"5548",5548,31,"gp",2,"d","!","{The_baby}",1,2040,0.5,59,"Low",-0.5,2040
"5551",5551,31,"gp",14,"d","!","{The_nurse}",1,2285,0.5,59,"Low",-0.5,2285
"5564",5564,31,"gp",5,"c","!","{The_boy}",1,3780,0.5,59,"Low",0.5,3780
"5572",5572,31,"gp",21,"c","!","{Anna}",0,2180,0.5,59,"Low",0.5,2180
"5576",5576,31,"gp",1,"c","!","{The_lawyer}",0,2042,0.5,59,"Low",0.5,2042
"5605",5605,32,"gp",20,"c","!","{The_man}",1,1854,0.5,71,"Low",0.5,1854
"5612",5612,32,"gp",17,"d","!","{The_terrorist}",1,1456,0.5,71,"Low",-0.5,1456
"5615",5615,32,"gp",1,"d","!","{The_man}",1,3443,0.5,71,"Low",-0.5,3443
"5635",5635,32,"gp",5,"d","!","{The_boy}",1,2548,0.5,71,"Low",-0.5,2548
"5647",5647,32,"gp",9,"d","!","{The_singer}",1,3645,0.5,71,"Low",-0.5,3645
"5656",5656,32,"gp",21,"d","!","{The_child}",1,1846,0.5,71,"Low",-0.5,1846
"5689",5689,32,"gp",24,"c","!","{The_director}",1,1989,0.5,71,"Low",0.5,1989
"5706",5706,32,"gp",8,"c","!","{Mary}",0,3162,0.5,71,"Low",0.5,3162
"5719",5719,32,"gp",4,"c","!","{The_friend}",1,4056,0.5,71,"Low",0.5,4056
"5725",5725,32,"gp",12,"c","!","{The_baby}",1,2042,0.5,71,"Low",0.5,2042
"5744",5744,32,"gp",13,"d","!","{The_boy}",1,1838,0.5,71,"Low",-0.5,1838
"5751",5751,32,"gp",16,"c","!","{The_assistant}",1,3333,0.5,71,"Low",0.5,3333
"5811",5811,33,"gp",8,"d","!","{The_boy}",1,1714,0.5,74,"High",-0.5,1714
"5814",5814,33,"gp",19,"c","!","{The_coach}",0,3189,0.5,74,"High",0.5,3189
"5825",5825,33,"gp",24,"d","!","{The_director}",1,2172,0.5,74,"High",-0.5,2172
"5850",5850,33,"gp",20,"d","!","{The_man}",1,1991,0.5,74,"High",-0.5,1991
"5853",5853,33,"gp",3,"c","!","{The_two_journalists}",0,1600,0.5,74,"High",0.5,1600
"5857",5857,33,"gp",23,"c","!","{The_mother}",0,1978,0.5,74,"High",0.5,1978
"5869",5869,33,"gp",15,"c","!","{The_aunt}",0,1393,0.5,74,"High",0.5,1393
"5895",5895,33,"gp",16,"d","!","{The_assistant}",1,6761,0.5,74,"High",-0.5,NA
"5906",5906,33,"gp",11,"c","!","{The_friend}",1,1683,0.5,74,"High",0.5,1683
"5913",5913,33,"gp",7,"c","!","{The_man}",0,1977,0.5,74,"High",0.5,1977
"5929",5929,33,"gp",4,"d","!","{The_friend}",1,2329,0.5,74,"High",-0.5,2329
"5935",5935,33,"gp",12,"d","!","{The_baby}",1,1666,0.5,74,"High",-0.5,1666
"5956",5956,34,"gp",6,"c","!","{The_two_kids}",0,2846,0.5,57,"Low",0.5,2846
"5966",5966,34,"gp",11,"d","!","{The_friend}",1,1741,0.5,57,"Low",-0.5,1741
"5973",5973,34,"gp",10,"c","!","{The_two_soldiers}",0,2001,0.5,57,"Low",0.5,2001
"6013",6013,34,"gp",7,"d","!","{The_lady}",1,1944,0.5,57,"Low",-0.5,1944
"6030",6030,34,"gp",23,"d","!","{The_child}",1,1453,0.5,57,"Low",-0.5,1453
"6036",6036,34,"gp",2,"c","!","{The_baby}",1,3318,0.5,57,"Low",0.5,3318
"6040",6040,34,"gp",14,"c","!","{The_doctor}",0,2520,0.5,57,"Low",0.5,2520
"6054",6054,34,"gp",15,"d","!","{The_boy}",1,1371,0.5,57,"Low",-0.5,1371
"6078",6078,34,"gp",22,"c","!","{The_coach}",1,3116,0.5,57,"Low",0.5,3116
"6093",6093,34,"gp",3,"d","!","{The_president}",1,1848,0.5,57,"Low",-0.5,1848
"6104",6104,34,"gp",19,"d","!","{The_basketball_player}",1,2112,0.5,57,"Low",-0.5,2112
"6112",6112,34,"gp",18,"c","!","{The_father}",0,1452,0.5,57,"Low",0.5,1452
"6144",6144,35,"gp",17,"c","!","{The_two_men}",0,3710,0.5,60,"Low",0.5,3710
"6152",6152,35,"gp",2,"d","!","{The_baby}",1,2260,0.5,60,"Low",-0.5,2260
"6155",6155,35,"gp",14,"d","!","{The_nurse}",1,2529,0.5,60,"Low",-0.5,2529
"6175",6175,35,"gp",18,"d","!","{The_baby}",1,1853,0.5,60,"Low",-0.5,1853
"6195",6195,35,"gp",9,"c","!","{The_pianist}",0,3503,0.5,60,"Low",0.5,3503
"6217",6217,35,"gp",6,"d","!","{The_neighbour}",1,2283,0.5,60,"Low",-0.5,2283
"6246",6246,35,"gp",10,"d","!","{The_General}",1,2179,0.5,60,"Low",-0.5,2179
"6250",6250,35,"gp",22,"d","!","{The_coach}",1,2349,0.5,60,"Low",-0.5,2349
"6257",6257,35,"gp",13,"c","!","{The_girl}",0,3403,0.5,60,"Low",0.5,3403
"6264",6264,35,"gp",1,"c","!","{The_lawyer}",0,1454,0.5,60,"Low",0.5,1454
"6274",6274,35,"gp",21,"c","!","{Anna}",0,3161,0.5,60,"Low",0.5,3161
"6284",6284,35,"gp",5,"c","!","{The_father}",0,6051,0.5,60,"Low",0.5,6051
"6319",6319,36,"gp",24,"c","!","{The_director}",1,11906,0.5,65,"Low",0.5,11906
"6335",6335,36,"gp",1,"d","!","{The_man}",1,2649,0.5,65,"Low",-0.5,2649
"6351",6351,36,"gp",13,"d","!","{The_boy}",1,4223,0.5,65,"Low",-0.5,4223
"6381",6381,36,"gp",8,"c","!","{Mary}",0,2751,0.5,65,"Low",0.5,2751
"6406",6406,36,"gp",5,"d","!","{The_boy}",1,2055,0.5,65,"Low",-0.5,2055
"6417",6417,36,"gp",9,"d","!","{The_singer}",1,2379,0.5,65,"Low",-0.5,2379
"6427",6427,36,"gp",4,"c","!","{The_two_children}",0,4092,0.5,65,"Low",0.5,4092
"6433",6433,36,"gp",20,"c","!","{The_two_friends}",0,4004,0.5,65,"Low",0.5,4004
"6436",6436,36,"gp",16,"c","!","{The_assistant}",1,17801,0.5,65,"Low",0.5,17801
"6442",6442,36,"gp",17,"d","!","{The_terrorist}",1,2501,0.5,65,"Low",-0.5,2501
"6453",6453,36,"gp",12,"c","!","{The_nurse}",0,2736,0.5,65,"Low",0.5,2736
"6457",6457,36,"gp",21,"d","!","{The_child}",1,2645,0.5,65,"Low",-0.5,2645
"6501",6501,37,"gp",3,"c","!","{The_two_journalists}",0,18889,0.5,64,"Low",0.5,18889
"6504",6504,37,"gp",19,"c","!","{The_basketball_player}",1,2263,0.5,64,"Low",0.5,2263
"6525",6525,37,"gp",23,"c","!","{The_child}",1,10497,0.5,64,"Low",0.5,10497
"6529",6529,37,"gp",7,"c","!","{The_lady}",1,1848,0.5,64,"Low",0.5,1848
"6546",6546,37,"gp",15,"c","!","{The_aunt}",0,2247,0.5,64,"Low",0.5,2247
"6559",6559,37,"gp",24,"d","!","{The_director}",1,1550,0.5,64,"Low",-0.5,1550
"6566",6566,37,"gp",16,"d","!","{The_assistant}",1,1806,0.5,64,"Low",-0.5,1806
"6581",6581,37,"gp",8,"d","!","{The_boy}",1,1879,0.5,64,"Low",-0.5,1879
"6584",6584,37,"gp",4,"d","!","{The_friend}",1,2753,0.5,64,"Low",-0.5,2753
"6595",6595,37,"gp",20,"d","!","{The_man}",1,1781,0.5,64,"Low",-0.5,1781
"6623",6623,37,"gp",11,"c","!","{The_lady}",0,1466,0.5,64,"Low",0.5,1466
"6633",6633,37,"gp",12,"d","!","{The_baby}",1,1668,0.5,64,"Low",-0.5,1668
"6678",6678,38,"gp",14,"c","!","{The_doctor}",0,4327,0.5,80,"High",0.5,4327
"6686",6686,38,"gp",23,"d","!","{The_child}",1,1977,0.5,80,"High",-0.5,1977
"6698",6698,38,"gp",2,"c","!","{The_mother}",0,1390,0.5,80,"High",0.5,1390
"6702",6702,38,"gp",6,"c","!","{The_two_kids}",0,4781,0.5,80,"High",0.5,4781
"6742",6742,38,"gp",11,"d","!","{The_friend}",1,2030,0.5,80,"High",-0.5,2030
"6764",6764,38,"gp",10,"c","!","{The_two_soldiers}",0,1565,0.5,80,"High",0.5,1565
"6767",6767,38,"gp",7,"d","!","{The_lady}",1,3924,0.5,80,"High",-0.5,3924
"6780",6780,38,"gp",22,"c","!","{The_two_footballers}",0,1663,0.5,80,"High",0.5,1663
"6784",6784,38,"gp",18,"c","!","{The_father}",0,1110,0.5,80,"High",0.5,1110
"6808",6808,38,"gp",15,"d","!","{The_boy}",1,2315,0.5,80,"High",-0.5,2315
"6812",6812,38,"gp",19,"d","!","{The_basketball_player}",1,2750,0.5,80,"High",-0.5,2750
"6839",6839,38,"gp",3,"d","!","{The_president}",1,1629,0.5,80,"High",-0.5,1629
"6859",6859,39,"gp",6,"d","!","{The_neighbour}",1,2706,0.5,83,"High",-0.5,2706
"6865",6865,39,"gp",21,"c","!","{The_child}",1,4637,0.5,83,"High",0.5,4637
"6874",6874,39,"gp",18,"d","!","{The_baby}",1,6295,0.5,83,"High",-0.5,6295
"6893",6893,39,"gp",2,"d","!","{The_baby}",1,1616,0.5,83,"High",-0.5,1616
"6900",6900,39,"gp",10,"d","!","{The_General}",1,2406,0.5,83,"High",-0.5,2406
"6929",6929,39,"gp",9,"c","!","{The_singer}",1,2701,0.5,83,"High",0.5,2701
"6946",6946,39,"gp",5,"c","!","{The_father}",0,1590,0.5,83,"High",0.5,1590
"6967",6967,39,"gp",17,"c","!","{The_terrorist}",1,2421,0.5,83,"High",0.5,2421
"6996",6996,39,"gp",1,"c","!","{The_man}",1,4198,0.5,83,"High",0.5,4198
"7000",7000,39,"gp",14,"d","!","{The_nurse}",1,1925,0.5,83,"High",-0.5,1925
"7004",7004,39,"gp",13,"c","!","{The_boy}",1,2469,0.5,83,"High",0.5,2469
"7019",7019,39,"gp",22,"d","!","{The_coach}",1,3983,0.5,83,"High",-0.5,3983
"7057",7057,40,"gp",16,"c","!","{The_assistant}",1,3086,0.5,75,"High",0.5,3086
"7068",7068,40,"gp",4,"c","!","{The_two_children}",0,6265,0.5,75,"High",0.5,6265
"7074",7074,40,"gp",24,"c","!","{The_actresses}",0,4137,0.5,75,"High",0.5,4137
"7098",7098,40,"gp",1,"d","!","{The_man}",1,1977,0.5,75,"High",-0.5,1977
"7101",7101,40,"gp",13,"d","!","{The_boy}",1,2312,0.5,75,"High",-0.5,2312
"7108",7108,40,"gp",5,"d","!","{The_boy}",1,3723,0.5,75,"High",-0.5,3723
"7112",7112,40,"gp",12,"c","!","{The_nurse}",0,4172,0.5,75,"High",0.5,4172
"7130",7130,40,"gp",20,"c","!","{The_two_friends}",0,3597,0.5,75,"High",0.5,3597
"7134",7134,40,"gp",21,"d","!","{The_child}",1,2385,0.5,75,"High",-0.5,2385
"7149",7149,40,"gp",9,"d","!","{The_singer}",1,3695,0.5,75,"High",-0.5,3695
"7164",7164,40,"gp",17,"d","!","{The_terrorist}",1,2365,0.5,75,"High",-0.5,2365
"7195",7195,40,"gp",8,"c","!","{Mary}",0,3243,0.5,75,"High",0.5,3243
